CO_POSICAO,SG_AREA,CO_ITEM,TX_GABARITO,CO_HABILIDADE,IN_ITEM_ABAN,TX_MOTIVO_ABAN,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,TX_COR,CO_PROVA,TP_LINGUA,IN_ITEM_ADAPTADO,ANO,theta_065,imagAPI,OCRSearch,theta_080,theta_099,PercentEspAcerto
153,MT,117748,A,"17,0",0,,"1,27472","2,38705","0,03563",CINZA,PROVA CINZA PPL,,,2021,"738,7011051177979",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/117748.png,"Questão 153 enem

Um cinema tem capacidade para 180 pessoas e cobra
R$ 30,00 pelo ingresso inteiro e R$ 15,00 pelo ingresso
de meia-entrada. A ocupação média é de 100 pessoas
e, destas, 60 pagam meia-entrada e as demais, o valor
inteiro. O administrador desse cinema realizou algumas
pesquisas com os seus frequentadores e constatou que,
para cada R$ 2,00 de desconto no preço inteiro e R$ 1,00
de desconto no preço da meia-entrada, a quantidade de
frequentadores pagantes do preço inteiro aumentava em
20% e a de pagantes de meia-entrada aumentava em
10% em relação às quantidades iniciais.

A hipótese do administrador do cinema é que esse
comportamento se mantenha para novos descontos,
ou seja, ao duplicar o valor dos descontos, duplicarão
também os percentuais de aumento do número de
frequentadores de cada tipo. Por isso, ele decidiu criar
uma promoção aplicando um desconto de R$ 8,00 no
preço inteiro e de R$ 4,00 no preço da meia-entrada,
visando aumentar a arrecadação.

Ele classificará o sucesso da promoção em função do
aumento na arrecadação da seguinte forma:

+ fraco: aumento até R$ 500,00;

- regular: aumento maior que R$ 500,00 até

R$ 800,00;

- bom: aumento maior que R$ 800,00 até
R$ 1 200,00;

+ muito bom: aumento maior que R$ 1 200,00 até
R$200,00;

* ótimo: aumento maior que R$ 2 000,00.

Caso a hipótese do administrador do cinema seja
confirmada, o sucesso da promoção será classificado
como

O fraco
O regular
O tom.

O mutobom.
O ótimo.
","843,8842296600342","1096,3099002838135","51,78"
154,MT,111423,E,"13,0",0,,"1,33557","0,48942","0,1812",CINZA,PROVA CINZA PPL,,,2021,"548,9413738250732",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/111423.png,"Questão 154 enem

Coloquei uma pizza no forno às 8 h, momento em que
o cachorro saiu para o quintal. Após 15 minutos, o telefone
tocou, atendi e fiquei 4 minutos conversando. An, lembrei
que, 5 minutos antes de o telefone tocar, meu vizinho tocou
a campainha, eu atendi e ele disse que iria pegar uma
encomenda no correio. Eu pedi para que ele pegasse a
minha também. Nossa conversa durou 3 minutos e, após
30 minutos, ele voltou com a minha encomenda. Eu abri a
porta para atendê-lo, quando o cachorro aproveitou para
entrar em casa. Nossa conversa durou apenas 2 minutos,
mas a pizza não queimou, porque eu já tinha tirado do
forno 15 minutos antes de me despedir do vizinho.

Os quadrinhos, dispostos em ordem aleatória,
representam momentos da situação descrita e formam a
base do raciocínio usado para determinar o tempo que a
pizza ficou no forno.

lista

) A y VA
tg

A ordem cronológica das ações relatadas no texto,
relativas à medição do tempo transcorrido, é representada
pela sequência de quadrinhos

023451
O 24351
053421
O 54312
O 54321

","633,5108280181885","877,8636455535889","59,06"
155,MT,117939,A,"14,0",0,,"2,23621","1,67136","0,13068",CINZA,PROVA CINZA PPL,,,2021,"667,1278476715088",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/117939.png,"Questão 155 enem

Uma empresa produz painéis solares de energia
elétrica, com a forma de retângulo, que geram 5 MWh
(megawatts-hora) por metro quadrado. Cada painel tem
3 m de largura e 6 m de comprimento. O selo verde de
eficiência é obtido se cada painel solar gerar, no mínimo,
150 MWh de energia solar. Para obter o selo verde, a
empresa decide alterar apenas a largura dos seus painéis
solares.

O número mínimo, em metro, que a empresa deve
aumentar na largura dos seus painéis solares é
","721,1534976959229","866,29319190979","56,53"
156,MT,111490,B,"15,0",0,,"1,32982","0,06275","0,14566",CINZA,PROVA CINZA PPL,,,2021,"506,26444816589355",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/111490.png,"Questão 156 enem

Utiliza-se o termo download para designar o processo
pelo qual um arquivo é transferido de algum sítio da
intemet para o dispositivo do usuário (computador, tablet,
celular). Quando a transferência é interrompida, diz-se
que o download travou. O esboço do gráfico representa
a evolução do download de um arquivo que demorou
16 segundos para ser concluído.

Volume de dados baixados (Mb)

0) 3 6 10 1213 16 tempo(s)

Por quanto tempo, em segundo, esse download ficou
","595,4091548919678","839,8525714874268","57,28"
157,MT,117934,E,"9,0",0,,"1,56686","2,36157","0,22046",CINZA,PROVA CINZA PPL,,,2021,"736,1476421356201",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/117934.png,"Questão 157 enemam

Um suporte será instalado no box de um banheiro para
serem colocados recipientes de xampu, condicionador e
sabonete líquido, sendo que o recipiente de cada produto
tem a forma de um cilindro circular reto de medida do
raio igual a 3 cm. Para maior conforto no interior do box,
a proprietária do apartamento decidiu comprar o suporte
que tiver a base de menor área, desde que a base de
cada recipiente ficasse inteiramente sobre o suporte.
Nas figuras, vemos as bases desses suportes, nas quais
todas as medidas indicadas estão em centímetro.

13
Utilize 3,14 como aproximação para 7.

Para atender à sua decisão, qual tipo de suporte a
proprietária comprou?
","804,0587902069092","1013,3497714996338","61,02"
158,MT,83579,B,"10,0",0,,"1,76385","1,84839","0,22352",CINZA,PROVA CINZA PPL,,,2021,"684,8495006561279",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/83579.png,"Questão 158 enem

Um técnico gráfico constrói uma nova folha a partir
das medidas de uma folha AO. As medidas de uma folha
AO são 595 mm de largura e 840 mm de comprimento.
Anova folha foi construída do seguinte modo: acrescenta
uma polegada na medida da largura e 16 polegadas na
medida do comprimento. Esse técnico precisa saber a
razão entre as medidas da largura e do comprimento,
respectivamente, dessa nova folha.

Considere 2,5 cm como valor aproximado para uma
polegada.

Qual é a razão entre as medidas da largura e do
“comprimento da nova folha?

1
ºj
620
120]
596
e

sos

eso
ES

“4840
","744,8570728302002","930,8474063873291","61,18"
159,MT,111763,D,"6,0",0,,"2,05329","1,82873","0,16126",CINZA,PROVA CINZA PPL,,,2021,"682,8658580780029",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/111763.png,"Questão 159 tenemaczs

Um inseto percorreu sobre a superfície de um objeto,
em formato de um prisma reto ABCDEFGH, com base
retangular, uma trajetória poligonal, com vértices nos
pontos: A-X-Y-G-F-E-X-G- E, na ordem em que
foram apresentados.

A S

A D

É necessário representar a projeção ortogonal do
trajeto percorrido pelo inseto sobre o plano determinado
pela base do prisma.

A representação da projeção ortogonal do trajeto
percorrido pelo inseto é

OB ———0
A D
os c
A D
[CN c
A
o c
A
os

","739,4258975982666","898,0076313018799","58,06"
160,MT,39791,B,"6,0",0,,"1,8429","1,45079","0,20681",CINZA,PROVA CINZA PPL,,,2021,"645,0765132904053",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/39791.png,"Questão 160 enem

Uma moça estacionou seu carro na interseção da
Rua 1 com a Avenida A. Ela está hospedada em um hotel
na Rua 3, posicionado a exatos 40 metros de distância
da Avenida A, contados a partir da Avenida A em direção
à Avenida B.

No mapa está representado um plano cartesiano cujo
eixo das abscissas coincide com a Avenida A e o das
ordenadas, com a Rua 1, sendo a origem (0, 0) o local
onde se encontra estacionado o veículo. Os quarteirões
formados pelos cruzamentos dessas vias formam
quadrados de lados medindo 100 m.

vm)

A ordenada do ponto que representa a localização do
","704,0731906890869","881,704568862915","60,34"
161,MT,60342,B,"1,0",0,,"2,20341","1,59108","0,24863",CINZA,PROVA CINZA PPL,,,2021,"659,1050624847412",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/60342.png,"Questão 161 enem

Na loteria Lotex, cada aposta corresponde à
marcação de cinquenta números em um cartão. Caso o
apostador marque uma quantidade inferior a cinquenta
números, o sistema completará aleatoriamente a sua
aposta até integralizar os cinquenta números necessários.
Por exemplo, o cartão de aposta retratado representa as
escolhas de um jogador antes que o sistema integralize o
seu preenchimento.

fm] [02] [03] (ma) [05] [06] (07) (ma (09) (ma
(11) (42) (43) (14) (um (16) (17) (18) (19) (20)
[23] (mm) [23] [24] [25] (26) (mm) (28) (29) (mm
[31] [22] [83] (mm (25] (26) (37) (28) (39) [40]
fm] [42] (mm) [44] (ma) [46] (47) [48] [49] (mm
[51] [52] [53] [54] [55] [56] [57] [58] (ma [60]
[6] [ma] [63] [64] [65] (ma) (67) (ma [69] (70)
(74) (72) [73] (mm (75) (76) (77) (78) (79) (80)
[81] [82] [83] [84] (ma) [86] (87) [88] [89] (ma)
fm] [92] [93] [94] [95] [96] (ma) [98] [99] [00]

Com relação ao cartão exibido, o jogador reconhece
que o número racional que corresponde ao quociente do
número de pontos marcados pelo sistema, em seu jogo,
pelo número máximo de pontos para validar a aposta é
igual a

”
o!

25
14
25

o
14
“

25
14
25
“
","705,1317691802979","854,529619216919","62,43"
162,MT,68371,B,"1,0",0,,"1,71508","1,45824","0,25781",CINZA,PROVA CINZA PPL,,,2021,"645,8227634429932",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/68371.png,"Questão 162 enema
Aimagem representa uma calculadora científica com
duas teclas destacadas. A tecia A eleva ao quadrado o
número que está no visor da calculadora, e a tecla B
extrai a raiz cúbica do número apresentado no visor.

a
SOtE
=Jl=)feJfe
EINE
JL JE)
2) ty.

«+

Uma pessoa digitou o número 8 na calculadora e em
seguida apertou três vezes a tecla A e depois uma vez a
tedaB.

A expressão que representa corretamente o cálculo
efetuado na calculadora é

o Es

E SECA

Je .8' 8º

Set .82,8?

Je?xe2xe?
","703,9730548858643","896,1598873138428","62,89"
163,MT,95875,C,"29,0",0,,"1,02179","0,39044","0,17422",CINZA,PROVA CINZA PPL,,,2021,"539,0398502349854",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/95875.png,"Questão 163, enem

O presidente de um time de futebol contratou, para
a temporada de 2016, um atacante e um meio-campista.
Para isso, ele recebeu do departamento de futebol dois
quadros.

O primeiro quadro contém o número de gols marcados
por três candidatos a atacantes, nas três temporadas
anteriores.

2013 2014 2015
Atacantes | (número | (número | (número
degols) | degols) | degols)

1 13 13 24
0 13 16 22
w 17 “ 20

O segundo quadro contém o número de assistências
que resultaram em gol, feitas por dois candidatos a
meios-campistas, nas três temporadas anteriores.

2013 2014 2015
Meios- | (número de | (número de | (número de
[campistas q csistências)jassistências) assistências)

vi “ 17 20
vi 7 16 23

Após fazer uma análise das médias de gols de
cada atacante e das médias de assistências de cada
meio-campista nas últimas três temporadas, o presidente
contratou o atacante e o meio-campista com maior média
de gols e assistências, respectivamente, nessas três
temporadas.

O atacante e o meio-campista escolhidos por esse
presidente foram, respectivamente,

leiv.
","650,679349899292","969,8145389556885","58,71"
164,MT,117672,C,"29,0",0,,"1,63194","0,42624","0,17509",CINZA,PROVA CINZA PPL,,,2021,"542,6113605499268",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/117672.png,"Questão 164 enem
Cinco atletas que participarão de uma maratona

treinam frequentemente. As distâncias percorridas por

eles no último treino estão registradas, em quilômetro, no

quadro.

428 [ 416 [ 418 | 434 | 434

Um sexto atleta, que também participará da maratona,

pretende realizar um treino percorrendo uma distância

igual à média das distâncias percorridas pelos cinco

atietas no último treino por eles realizado.

A distância, em quilômetro, que esse sexto atleta deverá

percorrer em seu treino é

“8

424.

26.

428

43.

o
o
o
e
","612,4370098114014","812,272310256958","58,75"
165,MT,111508,E,"30,0",0,,"2,55391","2,43617","0,11117",CINZA,PROVA CINZA PPL,,,2021,"743,6196804046631",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/111508.png,"Questão 165 enemaz,

Black Friday é uma tradição norte-americana
que consiste numa queda de preços de uma grande
variedade de produtos disponíveis para venda na
última sexta-feira do mês de novembro. No Brasil, em
muitas lojas, essa prática se estende por todo esse
mês. Para esse período, o gerente de uma loja de
produtos eletrônicos que tem 5 vendedores estabelece
uma meta de vendas de computadores para um total
mínimo de 605 unidades. Ele considera que a média de
vendas de computadores dos 5 vendedores juntos neste
ano se manterá igual à dos últimos 5 anos, conforme
apresentada no gráfico. Considere que a participação
de cada vendedor na obtenção da meta seja igual.

Vendas de computadores nos últimos 5 anos.

525

430 1.280

Quantidade de unidades
vendidas

2020 2015 2018 2017 2016
Ano

Para que a meta da loja seja atingida, o gerente deverá

estipular, para cada vendedor, um aumento na média de

vendas de, no mínimo, quantas unidades?

o 15
","792,0401096343994","918,8787937164307","55,56"
166,MT,117620,A,"22,0",0,,"1,4996","0,85014","0,09787",CINZA,PROVA CINZA PPL,,,2021,"585,0045680999756",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/117620.png,"Questão 166 enem

Para um evento que acontecerá no centro de uma
cidade, há a opção de três estacionamentos, que cobram
da seguinte maneira:

Estacionamento | Estacionamento | Estacionamento
x Y z
R$ 4,00 pela 1º R$ 5,00 pela 1º
hora ou hora ou
fração de hora fração de hora.
R$3,70 por hora
R$ 2,50 por ou R$ 2,00 por
cada hora fração de hora cada hora
subsequente ou subsequente ou
fração de hora fração de hora

Duas pessoas que participarão do evento precisam
estacionar seus carros, uma delas pelo período de
1 hora e 50 minutos e a outra pelo período de 4 horas,
pretendendo cada uma pagar o menor preço total pelo
uso do estacionamento.

Essas pessoas deverão optar, respectivamente, pelos
estacionamentos.

xez
vex.
vez
Zex
zez

voooso
","668,7562465667725","884,4964504241943","54,89"
167,MT,55301,C,"23,0",0,,"3,46294","2,44419","0,21791",CINZA,PROVA CINZA PPL,,,2021,"744,4255352020264",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/55301.png,"Questão 167 enemaz

Umcasaldecidiu aplicarem umfundo de investimentos
que tem uma taxa de rendimento de 0,8% ao mês, num
regime de capitalização composta.

O valor final F a ser resgatado, depois de n meses, a
uma taxa de rendimento mensal x, é dado pela expressão
algébrica F = C(1 + x), em que C representa o capital
inicial aplicado.

O casal planeja manter a aplicação pelo tempo
necessário para que o capital inicial de R$ 100 000,00
duplique, sem outros depósitos ou retiradas.

Fazendo uso da tabela, o casal pode determinar esse
número de meses,

Y LogY
1,008 0,003]
1.08 003
18 0,20
2 0,30
3 0,47

Para atender ao seu planejamento, o número de meses
determinado pelo casal é

O 156.
O 125.
O 100.
O 10.
e 15.
","775,2697467803955","869,9338436126709","60,9"
168,MT,111438,B,"24,0",0,,"1,16608","1,14365","0,12032",CINZA,PROVA CINZA PPL,,,2021,"614,3801212310791",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/111438.png,"Questão 168 enem

Uma confeiteira pretende divulgar em um sítio
da intemet os doces que produz, mas só fará isso
se acreditar que o número de acessos por semana
compensará seu gasto com a divulgação. Por isso, pediu
que lhe enviassem dados sobre o número de acessos ao
sítio nas últimas 5 semanas e recebeu o gráfico a seguir.

162
160
158
156
154.
152
150
148!

Acesso

152

A confeiteira acredita que, se o número de acessos
mantiver o mesmo crescimento semanal para as próximas.
5 semanas, ao final desse período valerá a pena investir
na divulgação.

O número de acessos que a confeiteira acredita ser
suficiente para que a divulgação no sítio valha a pena é

oe.

O 17.
o 17.
[ONKIPA

e 32.
","719,2723751068115","997,3185062408447","56,02"
169,MT,32683,D,"19,0",0,,"2,09945","1,92402","0,2629",CINZA,PROVA CINZA PPL,,,2021,"692,4145221710205",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/32683.png,"Questão 169 enemaar

A escala de temperatura Delisle (*D), inventada no
século XVIII pelo astrônomo francês Joseph-Nicholas
Delisle, a partir da construção de um termômetro, foi
utilizada na Rússia no século XIX. A relação entre as
temperaturas na escala Celsius (“C) e na escala Delisle
está representada no gráfico pela reta que passa pelos
pontos A e B.

A

*D (Delisle)

A

>
*C (Celsius)

Depeniv! m pí comte east em: 22 mar 213.

Qual é a relação algébrica entre as temperaturas nessas
duas escalas?

O 2D+c=100
2D+3C=150
3D+2C-300
2D+3C-300

o
fc]
o
O 3D+2c-450
","739,4545078277588","896,5723514556885","63,15"
170,MT,38868,B,"19,0",0,,"2,52991","0,48804","0,18815",CINZA,PROVA CINZA PPL,,,2021,"548,8078594207764",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/38868.png,"Questão 170 enemaar

Uma fórmula para calcular o Índice de Massa
Corporal (IMC) foi publicada pelo Departamento de
Nutrição da Universidade de São Paulo. O estudo
propõe uma equação capaz de identificar os falsos
magros que, apesar de exibirem uma silhueta esguia,
apresentam altos níveis de gordura, e os falsos gordos,
que têm um IMG alto em decorrência de ganho de
massa muscular, e não de gordura.

A equação considera a massa do indivíduo, além do
peso e da estatura. A fórmula é expressa pela soma do
triplo da massa (M), em quilograma, com o quádruplo do
percentual de gordura (G), tudo dividido pela altura (H),
em centímetro.

Decore etila comb Aceso em: 7 no 22 (tato

A expressão algébrica que representa a nova maneira de
calcular o IMC é dada por

«6
om
q Mao
H
o dM+Í:6
H
M+46
H
e 4-Gu+6)

H
","593,001127243042","722,1047878265381","59,41"
171,MT,15443,B,"19,0",0,,"2,898","1,992","0,097",CINZA,PROVA CINZA PPL,,,2021,"699,199914932251",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/15443.png,"Questão 171 enema
Um diretor esportivo organiza um campeonato no qual

haverá disputa de times em tumo e retumo, isto é, cada

time jogará duas vezes com todos os outros, totalizando

380 partidas a serem disputadas.

Aquantidade de times (x) que faz parte desse campeonato

pode ser calculada pela equação

O x-380-x*

O x-x-380

","742,5754070281982","854,2029857635498","54,85"
172,MT,28602,D,"12,0",0,,"2,00635","1,41104","0,20139",CINZA,PROVA CINZA PPL,,,2021,"641,1044597625732",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/28602.png,"Questão 172. enemamr

Um ciclista faz um treino para uma prova, em um
circuito oval, cujo percurso é de 800 m. Nesse treino,
realiza 20 voltas. Ele divide seu treino em 3 etapas.
Na primeira etapa, inicializa seu cronômetro e realiza
as cinco primeiras voltas com velocidade média de
4 mis. Na segunda etapa, faz mais cinco voltas, mas com
velocidade média 25% maior que a da etapa anterior.
Na última etapa, finaliza o treino mantendo a velocidade
média da primeira etapa.
","695,7452297210693","858,7973117828369","60,07"
173,MT,86236,B,"12,0",0,,"1,85764","2,08859","0,23696",CINZA,PROVA CINZA PPL,,,2021,"708,8654041290283",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/86236.png,"Questão 173 enemaz

Os pneus estão entre os itens mais importantes
para a segurança de um carro. Segundo revendedores
especializados, o desgaste do pneu em um trajeto é
diretamente proporcional ao número de voltas que ele
efetua em contato com o solo, sem derrapar, durante esse
trajeto, sendo que a constante de proporcionalidade k
depende do material empregado na sua fabricação.
O proprietário de um carro, cujo diâmetro do pneu
mede L m, conforme indicado na imagem, pretende obter
uma expressão que fomeça uma estimativa para a medida
do desgaste D desse pneu ao longo de uma viagem
de x km. Para efeito dos cálculos, considerou o diâmetro
do pneu como sendo L, independentemente da extensão
do trajeto.

+— L metro +

Dean om pt asa cm Meam: 200 no
O valor de D é dado pela expressão

500 -k-x

º ENA

1000-k-x
mL

1000-k-x

1000-k-x
ERR

4000-k-x
ER

","764,5766735076904","941,4951801300049","61,85"
174,MT,66689,B,"13,0",0,,"2,1093","1,96002","0,22909",CINZA,PROVA CINZA PPL,,,2021,"695,990800857544",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/66689.png,"Questão 174 enem

Um agricultor utilizava toda a área de uma região
plana, em formato retangular, com 50 m de largura e
240 m de comprimento, para o plantio de mudas. Seguindo
recomendações técnicas, cada muda é plantada no
centro de uma pequena região retangular de 10 cm de
largura por 20 cm de comprimento.

Esse agricultor decidiu ampliar a área destinada
ao plantio de mudas, utilizando agora um terreno,
também plano, em formato retangular, com 100 m
de comprimento por 200 m de largura. As mudas
deverão ser plantadas respeitando-se as mesmas
recomendações técnicas.

Como aumento da área destinada ao plantio, a quantidade
máxima de mudas que poderão ser plantadas a mais é

O 100000.
400 000.
600 000.

1.000 000.

voo

1.600 000.
","745,7296848297119","901,374101638794","61,45"
175,MT,67937,C,"4,0",0,,"2,81674","1,93083","0,2687",CINZA,PROVA CINZA PPL,,,2021,"693,0725574493408",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/67937.png,"Questão 175 enem

Uma rede de supermercados vende latas de sucos
em packs (pacotes) com 12 latas. A venda é feita da
seguinte forma:

+ um pack é vendido por R$ 21,60;

+ na compra de dois packs, o segundo tem 40% de

desconto sobre o seu valor.

Entretanto, essa rede de supermercados costuma
disponibilizar também o valor unitário do produto em cada
uma das situações de compra. Para obter esse valor, basta
dividir o total gasto pela quantidade de latas adquiridas.

Em determinado dia, nos cinco supermercados da rede
que vendem os packs da forma descrita, os registros do
valor unitário da lata de suco para o ciente que comprava
dois packs eram diferentes entre si, conforme os dados:

Loja [:R$ 1,08;

Loja IV: R$ 1,76;
Loja Vi R$ 1,78.

Em um dos supermercados, o valor unitário está correto,
de acordo com o costume da rede ao vender dois packs.

Esse supermercado corresponde à loja

voçes
","727,7696132659912","844,9785709381104","63,43"
176,MT,96606,D,"4,0",0,,"1,13869","1,31427","0,14233",CINZA,PROVA CINZA PPL,,,2021,"631,4413547515869",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/96606.png,"Questão 176 enemaar

Um fabricante produz cinco tipos de enfeites de
Natal. Para saber o lucro líquido correspondente a cada
tipo de enfeite, criou um quadro com os valores de custo
(matéria-prima e mão de obra) e de venda por unidade,
em real, além da quantidade vendida para cada tipo de

enfeite.
Tipo | Matéria- | Mão de | Valor de [Quantidade
fprima obra (R$) |venda (R$)| vendida

1 | 130 1,50 5,00 5000]

n | 1,00 200 5.50 4800

m | 1,10 1,40 5,00 4750

v | 150 2,00 7,00 4600

v | 120 2,50, 7.50 4200
Qual tipo de enfeite de Natal gera maior lucro liquido para
o fabricante?
o
oi
ei
oiv

ev
","735,9664440155029","1021,3415622711182","57,12"
177,MT,117600,E,"5,0",0,,"2,03522","1,43462","0,09501",CINZA,PROVA CINZA PPL,,,2021,"643,4600353240967",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/117600.png,"Questão 177 enem
Em determinado mês, o consumo de energia elétrica
da residência de uma família foi de 400 kWh. Achando
que o valor da conta estava alto, os membros da família
decidiram diminuí-o e estabeleceram a meta de reduzir o
“consumo em 40%. Começaram trocando a geladeira, de
“consumo mensal igual a 90 kWh, por outra, de consumo
mensal igual a 54 kWn, e realizaram algumas mudanças
na rotina de casa:
* reduzir o tempo de banho dos moradores,
economizando 30 kWh por mês;
+ reduzir o tempo em que o ferro de passar roupas
fica ligado, economizando 14 kWh por mês;
inuir a quantidade de lâmpadas acesas no
período da noite, conseguindo uma redução de
10 kWh mensais.
No entanto, observaram que, mesmo assim, não
atingiram a meta estabelecida e precisariam decidir
outras maneiras para diminuir o consumo de energia.

De modo a atingir essa meta, o consumo mensal de
energia, em quilowat-hora, ainda precisa diminuir

o 25.
O 15.
o 12.
09.
e 7.
","705,3654193878174","864,2857074737549","54,75"
178,MT,111699,E,"15,0",0,,"1,35497","1,14151","0,18318",CINZA,PROVA CINZA PPL,,,2021,"614,1536235809326",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/111699.png,"Questão 178 enem

Descenso notumo fisiológico é definido como uma
redução maior ou igual a 10% da medida da pressão
arterial (PA) sistólica registrada entre o período de vigilia e
o periodo de sono. O exame para avaliar se um indivíduo
apresenta ou não descenso fisiológico é chamado de
MAPA e consiste no monitoramento da evolução da PA
sistólica do indivíduo ao longo de 24 horas. O resultado
desse exame consiste em um gráfico no qual a região
correspondente ao período de sono está hachurada em
cinza.

Cinco pacientes foram submetidos a esse exame, eos.
resultados mostram que apenas um paciente apresentou
ausência de descenso noturno.

VELO RO Veia Ausência de descenso rtumo se stc aceno vasco

Ter! ando micra, Bra. Cod 1 6 2010.

O gráfico que indica o resultado do exame do paciente
que apresentou ausência de descenso noturno é

sssss838s

E RAESEESIEKE SET)

sBESsEsEs

TETONCONS ET ER
","697,2711086273193","938,1811618804932","59,16"
179,MT,31145,C,"8,0",0,,"1,87462","1,81557","0,18845",CINZA,PROVA CINZA PPL,,,2021,"681,5497875213623",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/31145.png,"Questão 179 enem

Um brinquedo muito comum em parques de
diversões é o balanço. O assento de um balanço fica a
uma altura de meio metro do chão, quando não está em
uso. Cada uma das correntes que o sustenta tem medida
do comprimento, em metro, indicada por x. A estrutura do
balanço é feita com barras de ferro, nas dimensões, em
metro, conforme a figura.

Nessas condições, o valor, em metro, de x é igual a

o v2-0,5
015
o V8-0,5
","741,1782741546631","915,414571762085","59,42"
180,MT,31210,B,"8,0",0,,"1,76011","2,22467","0,19621",CINZA,PROVA CINZA PPL,,,2021,"722,4647998809814",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/31210.png,"Questão 180 eneman—————>——>>>>>>——

Uma indústria recortou uma placa de metal no
formato triangular ABC, conforme Figura 1, com lados
18,146 12cm,

Posteriormente, a peça triangular ABC foi dobrada,
de tal maneira que o vértice E ficou sobre o segmento
AC, e o segmento DE ficou paralelo ao lado AG, conforme
Figura 2.

B

Figura 1

A 8
Figura2

Sabe-se que, na Figura 1, o ângulo ACB é menor que
o ângulo CÃB e este é menor que o ângulo ABC, e que
os cortes e dobraduras foram executados corretamente
pelas máquinas.

Nessas condições, qual é o valor da soma
comprimentos, em centimetro, dos segmentos DE,
E?

dos
BEe

019
20
”

23

vo oo

2a
","785,2427959442139","970,9875583648682","59,81"
